x,y,z
3,2,12
3,2,11
2,2,11
2,3,11
1,3,11
0,3,11
0,3,10
1,3,10
2,3,10
2,2,10
2,2,9
2,3,9
2,3,8
2,3,9
2,4,9
2,3,9
2,3,8
3,6,3
3,5,3
3,6,3
3,6,2
3,5,2
4,5,2
4,4,2
4,5,2
5,5,2
5,5,3
4,5,3
5,5,3
6,5,3
6,6,3
6,6,2
6,6,3
5,6,3
4,6,3
5,6,3
5,5,3
3,3,5
2,3,5
2,3,4
2,3,5
2,2,5
2,1,5
3,1,5
2,1,5
2,2,5
2,2,4
2,3,4
1,3,4
1,2,4
1,3,4
1,2,4
1,2,5
2,2,5
3,2,5
4,2,5
4,1,5
