x,y,z
2,3,3
3,3,3
4,3,3
3,3,3
3,3,2
3,2,2
3,2,1
3,3,1
3,2,1
3,2,2
3,1,2
4,1,2
4,2,2
4,3,2
3,3,2
2,3,2
2,3,1
2,4,1
2,3,1
4,4,0
4,4,1
4,4,0
4,4,1
4,4,2
3,4,2
3,4,1
3,4,2
3,4,3
3,3,3
3,3,4
3,2,4
3,2,5
4,2,5
4,2,4
4,3,4
4,2,4
4,2,3
4,2,4
3,2,4
3,4,11
3,4,10
3,4,9
2,4,9
2,5,9
3,5,9
3,4,9
3,3,9
3,3,8
2,3,8
2,2,8
2,1,8
2,1,7
2,2,7
3,2,7
3,2,8
3,3,8
3,4,8
2,4,8
3,4,8
5,3,16
5,3,15
5,4,15
4,4,15
3,4,15
3,3,15
2,3,15
2,3,14
2,3,15
2,2,15
2,3,15
1,3,15
1,3,14
2,3,14
2,3,15
1,3,15
0,3,15
1,3,15
1,2,15
1,3,15
1,3,2
1,3,1
1,3,2
1,3,3
1,3,4
0,3,4
0,3,3
1,3,3
1,3,4
1,3,3
1,3,2
1,4,2
2,4,2
2,5,2
2,4,2
1,4,2
1,4,1
0,4,1
0,4,0
0,3,0
1,1,16
1,0,16
1,0,15
1,1,15
1,0,15
1,1,15
1,1,16
1,1,17
1,2,17
1,1,17
1,1,16
1,1,15
1,1,16
1,1,15
2,1,15
2,1,16
2,2,16
2,3,16
2,2,16
2,3,16
1,4,10
1,4,9
0,4,9
1,4,9
1,3,9
2,3,9
2,4,9
1,4,9
2,4,9
2,3,9
1,3,9
2,3,9
2,3,8
1,3,8
1,2,8
1,1,8
2,1,8
2,1,9
3,1,9
3,1,10
